id	reason
rxn32351	OBS
rxn32352	OBS
rxn32353	OBS
rxn32355	OBS
rxn32356	OBS
rxn32357	CI
rxn32358	OBS
rxn32361	OBS
rxn32362	OBS
rxn32363	OBS
rxn32364	OBS
rxn32365	OBS
rxn32367	OBS
rxn32368	MI
rxn32369	OBS
rxn32370	OBS
rxn32371	OBS
rxn32372	OBS
rxn32374	OBS
rxn32375	OBS
rxn32376	OBS
rxn32377	OBS
rxn32378	OBS
rxn32379	OBS
rxn32380	OBS
rxn32381	OBS
rxn32382	OBS
rxn32383	OBS
rxn32384	OBS
rxn32385	OBS
rxn32386	OBS
rxn32387	OBS
rxn32388	OBS
rxn32389	OBS
rxn32391	MI
rxn32393	MI
rxn32394	MI
rxn32395	OBS
rxn32396	OBS
rxn32397	OBS
rxn32398	OBS
rxn32399	OBS
rxn32401	OBS
rxn32402	OBS
rxn32404	CI
rxn32405	OBS
rxn32406	OBS
rxn32407	OBS
rxn32408	OBS
rxn32409	OBS
rxn32410	Abstract
rxn32411	OBS
rxn32412	OBS
rxn32413	OBS
rxn32414	OBS
rxn32415	OBS
rxn32416	OBS
rxn32417	OBS
rxn32418	OBS
rxn32419	OBS
rxn32420	OBS
rxn32421	OBS
rxn32422	OBS
rxn32423	OBS
rxn32424	OBS
rxn32425	OBS
rxn32426	OBS
rxn32428	OBS
rxn32430	OBS
rxn32431	OBS
rxn32432	OBS
rxn32433	OBS
rxn32434	OBS
rxn32435	OBS
rxn32438	OBS
rxn32440	MI
rxn32441	OBS
rxn32442	MI
rxn32443	OBS
rxn32444	OBS
rxn32446	OBS
rxn32447	CI
rxn32448	MI
rxn32449	OBS
rxn32450	OBS
rxn32451	OBS
rxn32452	OBS
rxn32453	MI
rxn32454	OBS
rxn32455	OBS
rxn32456	OBS
rxn32457	MI
rxn32458	OBS
rxn32459	OBS
rxn32460	OBS
rxn32461	MI
rxn32462	OBS
rxn32463	MI
rxn32464	OBS
rxn32466	OBS
rxn32467	MI
rxn32468	MI
rxn32469	OBS
rxn32470	OBS
rxn32471	OBS
rxn32473	OBS
rxn32475	OBS
rxn32477	CI
rxn32478	CI
rxn32479	OBS
rxn32480	OBS
rxn32481	CI
rxn32482	OBS
rxn32483	OBS
rxn32484	OBS
rxn32485	OBS
rxn32486	OBS
rxn32487	OBS
rxn32488	OBS
rxn32490	OBS
rxn32491	MI
rxn32492	OBS
rxn32493	OBS
rxn32494	MI
rxn32497	OBS
rxn32499	OBS
rxn32500	OBS
rxn32501	OBS
rxn32504	OBS
rxn32506	CI
rxn32507	OBS
rxn32508	OBS
rxn32509	OBS
rxn32511	OBS
rxn32512	OBS
rxn32513	OBS
rxn32514	OBS
rxn32515	OBS
rxn32516	OBS
rxn32517	OBS
rxn32520	OBS
rxn32523	OBS
rxn32524	OBS
rxn32525	OBS
rxn32526	OBS
rxn32527	OBS
rxn32529	OBS
rxn32531	OBS
rxn32533	OBS
rxn32534	OBS
rxn32535	OBS
rxn32536	OBS
rxn32537	Abstract
rxn32538	OBS
rxn32539	OBS
rxn32541	OBS
rxn32542	OBS
rxn32543	OBS
rxn32544	OBS
rxn32545	OBS
rxn32546	OBS
rxn32547	Abstract
rxn32548	OBS
rxn32549	OBS
rxn32550	OBS
rxn32551	OBS
rxn32552	OBS
rxn32553	OBS
rxn32554	OBS
rxn32555	OBS
rxn32556	OBS
rxn32557	OBS
rxn32558	OBS
rxn32559	OBS
rxn32560	OBS
rxn32561	OBS
rxn32562	OBS
rxn32565	OBS
rxn32566	OBS
rxn32567	CI
rxn32568	OBS
rxn32569	OBS
rxn32571	OBS
rxn32572	OBS
rxn32573	OBS
rxn32574	OBS
rxn32575	OBS
rxn32576	OBS
rxn32577	OBS
rxn32578	OBS
rxn32579	OBS
rxn32580	OBS
rxn32581	OBS
rxn32582	OBS
rxn32583	OBS
rxn32584	OBS
rxn32585	OBS
rxn32586	OBS
rxn32587	OBS
rxn32588	OBS
rxn32589	OBS
rxn32590	OBS
rxn32591	CI
rxn32593	OBS
rxn32594	OBS
rxn32595	OBS
rxn32596	OBS
rxn32597	MI
rxn32598	OBS
rxn32599	OBS
rxn32600	MI
rxn32601	MI
rxn32603	OBS
rxn32604	OBS
rxn32605	OBS
rxn32606	OBS
rxn32607	OBS
rxn32608	OBS
rxn32609	OBS
rxn32611	OBS
rxn32612	OBS
rxn32613	OBS
rxn32614	OBS
rxn32615	OBS
rxn32616	OBS
rxn32617	OBS
rxn32619	CI
rxn32620	OBS
rxn32621	OBS
rxn32622	OBS
rxn32623	OBS
rxn32624	CI
rxn32625	CI
rxn32626	OBS
rxn32629	OBS
rxn32630	OBS
rxn32631	OBS
rxn32632	OBS
rxn32633	OBS
rxn32635	OBS
rxn32636	OBS
rxn32637	OBS
rxn32638	OBS
rxn32640	OBS
rxn32641	OBS
rxn32642	OBS
rxn32643	OBS
rxn32644	OBS
rxn32646	OBS
rxn32647	OBS
rxn32648	OBS
rxn32649	OBS
rxn32651	OBS
rxn32652	Abstract
rxn32653	OBS
rxn32654	OBS
rxn32655	OBS
rxn32656	OBS
rxn32657	OBS
rxn32658	OBS
rxn32659	OBS
rxn32661	OBS
rxn32663	OBS
rxn32665	OBS
rxn32666	OBS
rxn32668	OBS
rxn32670	OBS
rxn32671	OBS
rxn32672	OBS
rxn32673	OBS
rxn32674	OBS
rxn32675	OBS
rxn32676	OBS
rxn32677	OBS
rxn32678	OBS
rxn32679	OBS
rxn32680	OBS
rxn32682	OBS
rxn32683	OBS
rxn32684	OBS
rxn32685	OBS
rxn32686	OBS
rxn32687	OBS
rxn32688	OBS
rxn32690	OBS
rxn32692	OBS
rxn32693	OBS
rxn32694	CI
rxn32695	OBS
rxn32696	CI
rxn32697	OBS
rxn32698	OBS
rxn32699	OBS
rxn32700	OBS
rxn32701	OBS
rxn32702	OBS
rxn32703	OBS
rxn32704	OBS
rxn32705	OBS
rxn32706	OBS
rxn32708	OBS
rxn32710	OBS
rxn32711	OBS
rxn32712	OBS
rxn32713	OBS
rxn32714	OBS
rxn32715	OBS
rxn32717	OBS
rxn32718	OBS
rxn32720	OBS
rxn32721	OBS
rxn32722	OBS
rxn32723	OBS
rxn32724	OBS
rxn32725	OBS
rxn32726	OBS
rxn32727	OBS
rxn32728	OBS
rxn32730	OBS
rxn32731	OBS
rxn32733	CI
rxn32734	CI
rxn32735	OBS
rxn32736	OBS
rxn32737	OBS
rxn32738	OBS
rxn32739	OBS
rxn32740	OBS
rxn32743	OBS
rxn32744	OBS
rxn32745	OBS
rxn32746	OBS
rxn32747	CI
rxn32748	CI
rxn32749	CI
rxn32750	OBS
rxn32751	OBS
rxn32752	OBS
rxn32753	OBS
rxn32754	OBS
rxn32756	OBS
rxn32757	OBS
rxn32758	CI
rxn32759	OBS
rxn32760	OBS
rxn32761	OBS
rxn32762	OBS
rxn32765	OBS
rxn32766	OBS
rxn32767	OBS
rxn32768	OBS
rxn32769	CI
rxn32770	OBS
rxn32771	Abstract
rxn32773	OBS
rxn32774	OBS
rxn32775	OBS
rxn32776	OBS
rxn32777	OBS
rxn32778	OBS
rxn32779	OBS
rxn32780	OBS
rxn32781	OBS
rxn32782	OBS
rxn32783	Abstract
rxn32785	OBS
rxn32786	OBS
rxn32787	CI
rxn32788	OBS
rxn32789	CI
rxn32790	CI
rxn32791	CI
rxn32792	CI
rxn32793	OBS
rxn32794	OBS
rxn32795	CI
rxn32796	CI
rxn32797	OBS
rxn32798	OBS
rxn32800	OBS
rxn32801	OBS
rxn32802	OBS
rxn32803	OBS
rxn32804	OBS
rxn32806	OBS
rxn32807	OBS
rxn32808	OBS
rxn32810	OBS
rxn32812	OBS
rxn32813	OBS
rxn32814	OBS
rxn32815	CI
rxn32816	OBS
rxn32817	OBS
rxn32818	CI
rxn32819	OBS
rxn32820	CI
rxn32821	OBS
rxn32822	OBS
rxn32823	CI
rxn32824	OBS
rxn32825	OBS
rxn32826	OBS
rxn32827	OBS
rxn32828	OBS
rxn32829	CI
rxn32830	OBS
rxn32831	OBS
rxn32833	OBS
rxn32834	OBS
rxn32835	OBS
rxn32836	OBS
rxn32837	OBS
rxn32838	OBS
rxn32840	OBS
rxn32841	OBS
rxn32842	OBS
rxn32843	OBS
rxn32844	OBS
rxn32847	OBS
rxn32848	OBS
rxn32849	OBS
rxn32850	OBS
rxn32851	CI
rxn32852	OBS
rxn32853	OBS
rxn32854	OBS
rxn32855	OBS
rxn32856	OBS
rxn32857	OBS
rxn32858	MI
rxn32859	OBS
rxn32861	OBS
rxn32862	OBS
rxn32863	OBS
rxn32864	MI
rxn32865	OBS
rxn32866	MI
rxn32867	OBS
rxn32868	OBS
rxn32869	OBS
rxn32870	MI
rxn32871	OBS
rxn32872	OBS
rxn32873	OBS
rxn32874	OBS
rxn32875	OBS
rxn32876	OBS
rxn32877	OBS
rxn32878	OBS
rxn32879	OBS
rxn32880	OBS
rxn32881	CI
rxn32882	OBS
rxn32883	OBS
rxn32884	OBS
rxn32885	OBS
rxn32886	OBS
rxn32888	OBS
rxn32889	OBS
rxn32891	OBS
rxn32893	OBS
rxn32896	OBS
rxn32897	CI
rxn32898	OBS
rxn32899	OBS
rxn32900	OBS
rxn32901	OBS
rxn32902	OBS
rxn32903	CI
rxn32906	CI
rxn32907	CI
rxn32909	OBS
rxn32910	CI
rxn32911	OBS
rxn32912	OBS
rxn32913	CI
rxn32914	OBS
rxn32915	OBS
rxn32917	OBS
rxn32918	OBS
rxn32920	OBS
rxn32921	OBS
rxn32923	OBS
rxn32924	OBS
rxn32926	OBS
rxn32927	MI
rxn32928	OBS
rxn32929	OBS
rxn32931	OBS
rxn32932	CI
rxn32933	OBS
rxn32934	CI
rxn32936	OBS
rxn32937	MI
rxn32938	OBS
rxn32939	OBS
rxn32940	OBS
rxn32941	CI
rxn32943	OBS
rxn32944	CI
rxn32945	OBS
rxn32946	CI
rxn32947	OBS
rxn32948	Abstract
rxn32950	CI
rxn32952	OBS
rxn32953	CI
rxn32954	OBS
rxn32955	CI
rxn32956	OBS
rxn32958	Abstract
rxn32960	OBS
rxn32961	OBS
rxn32962	CI
rxn32966	OBS
rxn32967	OBS
rxn32968	OBS
rxn32969	OBS
rxn32970	OBS
rxn32971	OBS
rxn32972	OBS
rxn32974	OBS
rxn32975	OBS
rxn32977	OBS
rxn32978	OBS
rxn32979	OBS
rxn32980	CI
rxn32981	OBS
rxn32982	OBS
rxn32984	OBS
rxn32985	OBS
rxn32987	OBS
rxn32988	OBS
rxn32989	OBS
rxn32990	OBS
rxn32991	OBS
rxn32992	Abstract
rxn32993	OBS
rxn32995	OBS
rxn32996	OBS
rxn32997	CI
rxn32998	OBS
rxn33000	OBS
rxn33001	OBS
rxn33002	Abstract
rxn33004	OBS
rxn33005	OBS
rxn33006	OBS
rxn33008	CI
rxn33010	CI
rxn33012	CI
rxn33013	CI
rxn33014	CI
rxn33015	OBS
rxn33016	OBS
rxn33018	OBS
rxn33019	OBS
rxn33021	OBS
rxn33023	OBS
rxn33024	OBS
rxn33025	CI
rxn33027	CI
rxn33028	CI
rxn33029	OBS
rxn33031	OBS
rxn33032	OBS
rxn33034	OBS
rxn33035	OBS
rxn33036	OBS
rxn33037	OBS
rxn33038	OBS
rxn33039	OBS
rxn33040	OBS
rxn33041	OBS
rxn33042	OBS
rxn33043	OBS
rxn33044	OBS
rxn33045	OBS
rxn33046	OBS
rxn33047	OBS
rxn33048	Abstract
rxn33049	CI
rxn33050	OBS
rxn33052	OBS
rxn33053	OBS
rxn33054	CI
rxn33055	CI
rxn33057	CI
rxn33058	OBS
rxn33059	CI
rxn33060	CI
rxn33061	OBS
rxn33062	OBS
rxn33063	OBS
rxn33064	CI
rxn33065	CI
rxn33066	OBS
rxn33067	OBS
rxn33068	OBS
rxn33070	OBS
rxn33071	OBS
rxn33073	OBS
rxn33074	CI
rxn33075	CI
rxn33076	OBS
rxn33077	CI
rxn33078	OBS
rxn33079	CI
rxn33080	OBS
rxn33081	CI
rxn33082	OBS
rxn33083	OBS
rxn33084	CI
rxn33086	CI
rxn33087	OBS
rxn33088	CI
rxn33090	OBS
rxn33091	OBS
rxn33092	OBS
rxn33093	OBS
rxn33094	OBS
rxn33095	OBS
rxn33096	OBS
rxn33097	OBS
rxn33098	CI
rxn33099	OBS
rxn33103	OBS
rxn33104	OBS
rxn33105	OBS
rxn33106	OBS
rxn33107	Abstract
rxn33108	OBS
rxn33109	OBS
rxn33110	OBS
rxn33111	OBS
rxn33113	OBS
rxn33114	OBS
rxn33115	OBS
rxn33116	OBS
rxn33117	OBS
rxn33118	OBS
rxn33119	OBS
rxn33120	OBS
rxn33122	OBS
rxn33123	OBS
rxn33124	OBS
rxn33125	OBS
rxn33127	OBS
rxn33128	CI
rxn33129	OBS
rxn33130	OBS
rxn33131	OBS
rxn33132	OBS
rxn33133	OBS
rxn33134	OBS
rxn33135	OBS
rxn33136	OBS
rxn33137	OBS
rxn33138	OBS
rxn33139	OBS
rxn33140	OBS
rxn33141	OBS
rxn33142	OBS
rxn33143	OBS
rxn33145	OBS
rxn33146	OBS
rxn33147	OBS
rxn33148	OBS
rxn33149	CI
rxn33150	OBS
rxn33151	OBS
rxn33152	OBS
rxn33154	OBS
rxn33155	OBS
rxn33157	OBS
rxn33159	Abstract
rxn33160	OBS
rxn33161	OBS
rxn33162	OBS
rxn33163	Abstract
rxn33164	OBS
rxn33165	OBS
rxn33166	OBS
rxn33168	OBS
rxn33169	OBS
rxn33171	OBS
rxn33172	OBS
rxn33173	OBS
rxn33174	OBS
rxn33175	OBS
rxn33176	OBS
rxn33177	OBS
rxn33178	OBS
rxn33179	OBS
rxn33180	OBS
rxn33181	OBS
rxn33182	OBS
rxn33183	OBS
rxn33184	OBS
rxn33185	MI
rxn33187	OBS
rxn33188	MI
rxn33189	OBS
rxn33190	OBS
rxn33191	OBS
rxn33192	OBS
rxn33193	OBS
rxn33194	CI
rxn33195	CI
rxn33196	OBS
rxn33197	OBS
rxn33199	CI
rxn33200	OBS
rxn33201	OBS
rxn33203	OBS
rxn33205	OBS
rxn33206	OBS
rxn33207	OBS
rxn33208	OBS
rxn33209	OBS
rxn33211	OBS
rxn33212	OBS
rxn33213	OBS
rxn33216	OBS
rxn33217	OBS
rxn33218	OBS
rxn33220	OBS
rxn33221	OBS
rxn33222	OBS
rxn33223	OBS
rxn33224	OBS
rxn33225	OBS
rxn33227	OBS
rxn33228	OBS
rxn33229	OBS
rxn33230	OBS
rxn33231	OBS
rxn33232	OBS
rxn33233	CI
rxn33234	OBS
rxn33235	OBS
rxn33237	OBS
rxn33238	OBS
rxn33239	OBS
rxn33240	CI
rxn33241	CI
rxn33242	CI
rxn33243	OBS
rxn33244	OBS
rxn33245	OBS
rxn33247	OBS
rxn33248	OBS
rxn33249	OBS
rxn33250	OBS
rxn33251	OBS
rxn33252	OBS
rxn33253	OBS
rxn33255	OBS
rxn33256	OBS
rxn33258	OBS
rxn33259	OBS
rxn33260	OBS
rxn33261	MI
rxn33262	OBS
rxn33263	MI
rxn33264	OBS
rxn33266	OBS
rxn33267	OBS
rxn33268	OBS
rxn33269	OBS
rxn33270	OBS
rxn33271	OBS
rxn33272	OBS
rxn33273	OBS
rxn33274	OBS
rxn33275	OBS
rxn33276	OBS
rxn33277	MI
rxn33279	OBS
rxn33280	MI
rxn33281	OBS
rxn33282	Abstract
rxn33283	CI
rxn33284	OBS
rxn33286	OBS
rxn33287	OBS
rxn33288	OBS
rxn33289	MI
rxn33290	OBS
rxn33291	MI
rxn33292	MI
rxn33293	CI
rxn33294	CI
rxn33295	OBS
rxn33296	OBS
rxn33297	OBS
rxn33298	CI
rxn33299	OBS
rxn33300	CI
rxn33301	OBS
rxn33302	OBS
rxn33303	OBS
rxn33304	OBS
rxn33305	OBS
rxn33306	OBS
rxn33307	OBS
rxn33308	CI
rxn33310	OBS
rxn33311	OBS
rxn33312	MI
rxn33313	OBS
rxn33314	OBS
rxn33315	OBS
rxn33316	OBS
rxn33317	MI
rxn33318	OBS
rxn33319	OBS
rxn33320	OBS
rxn33321	OBS
rxn33322	OBS
rxn33323	OBS
rxn33324	OBS
rxn33325	OBS
rxn33327	OBS
rxn33328	OBS
rxn33329	OBS
rxn33330	OBS
rxn33331	OBS
rxn33332	OBS
rxn33334	CI
rxn33335	CI
rxn33337	OBS
rxn33338	OBS
rxn33340	OBS
rxn33341	OBS
rxn33342	OBS
rxn33343	OBS
rxn33345	CI
rxn33346	OBS
rxn33347	CI
rxn33348	MI
rxn33349	CI
rxn33350	OBS
rxn33351	OBS
rxn33352	CI
rxn33353	OBS
rxn33354	OBS
rxn33355	CI
rxn33356	OBS
rxn33357	OBS
rxn33359	OBS
rxn33360	OBS
rxn33361	OBS
rxn33363	OBS
rxn33364	OBS
rxn33365	CI
rxn33367	OBS
rxn33368	OBS
rxn33370	OBS
rxn33372	OBS
rxn33373	OBS
rxn33374	OBS
rxn33375	OBS
rxn33376	OBS
rxn33377	OBS
rxn33378	OBS
rxn33380	OBS
rxn33381	OBS
rxn33382	OBS
rxn33383	OBS
rxn33384	OBS
rxn33385	OBS
rxn33386	OBS
rxn33387	OBS
rxn33388	OBS
rxn33389	OBS
rxn33390	OBS
rxn33391	OBS
rxn33392	OBS
rxn33394	CI
rxn33396	OBS
rxn33397	OBS
rxn33398	OBS
rxn33400	OBS
rxn33401	OBS
rxn33402	CI
rxn33403	OBS
rxn33404	OBS
rxn33405	OBS
rxn33406	CI
rxn33407	Abstract
rxn33409	OBS
rxn33410	OBS
rxn33411	OBS
rxn33412	OBS
rxn33413	OBS
rxn33414	CI
rxn33415	OBS
rxn33416	CI
rxn33417	OBS
rxn33419	OBS
rxn33420	OBS
rxn33423	OBS
rxn33425	CI
rxn33426	CI
rxn33427	OBS
rxn33428	CI
rxn33429	OBS
rxn33430	OBS
rxn33431	OBS
rxn33432	OBS
rxn33433	OBS
rxn33434	OBS
rxn33435	OBS
rxn33436	OBS
rxn33437	OBS
rxn33438	OBS
rxn33439	OBS
rxn33440	OBS
rxn33441	OBS
rxn33442	OBS
rxn33443	OBS
rxn33444	CI
rxn33445	OBS
rxn33446	CI
rxn33447	OBS
rxn33448	OBS
rxn33449	CI
rxn33450	OBS
rxn33451	OBS
rxn33452	OBS
rxn33453	OBS
rxn33454	OBS
rxn33455	OBS
rxn33456	OBS
rxn33458	CI
rxn33461	OBS
rxn33462	OBS
rxn33463	OBS
rxn33465	CI
rxn33467	OBS
rxn33468	OBS
rxn33469	OBS
rxn33470	OBS
rxn33471	OBS
rxn33472	OBS
rxn33474	OBS
rxn33475	OBS
rxn33478	OBS
rxn33479	OBS
rxn33480	CI
rxn33481	OBS
rxn33483	OBS
rxn33484	OBS
rxn33485	OBS
rxn33486	OBS
rxn33487	OBS
rxn33488	OBS
rxn33489	OBS
rxn33490	OBS
rxn33491	OBS
rxn33492	OBS
rxn33493	OBS
rxn33494	OBS
rxn33495	OBS
rxn33496	OBS
rxn33497	OBS
rxn33498	OBS
rxn33499	OBS
rxn33501	OBS
rxn33505	OBS
rxn33506	OBS
rxn33507	CI
rxn33508	OBS
rxn33509	OBS
rxn33512	OBS
rxn33513	OBS
rxn33514	OBS
rxn33515	OBS
rxn33516	OBS
rxn33517	OBS
rxn33518	OBS
rxn33519	OBS
rxn33520	OBS
rxn33522	OBS
rxn33524	OBS
rxn33525	Abstract
rxn33526	OBS
rxn33527	OBS
rxn33528	OBS
rxn33529	OBS
rxn33530	OBS
rxn33531	CI
rxn33532	OBS
rxn33533	OBS
rxn33534	OBS
rxn33536	OBS
rxn33537	OBS
rxn33539	OBS
rxn33540	OBS
rxn33541	OBS
rxn33542	OBS
rxn33543	OBS
rxn33544	CI
rxn33546	OBS
rxn33547	CI
rxn33549	OBS
rxn33550	OBS
rxn33551	CI
rxn33552	CI
rxn33553	OBS
rxn33554	OBS
rxn33556	OBS
rxn33557	OBS
rxn33558	OBS
rxn33559	OBS
rxn33560	OBS
rxn33563	OBS
rxn33564	CI
rxn33566	OBS
rxn33567	OBS
rxn33568	OBS
rxn33569	OBS
rxn33570	OBS
rxn33571	OBS
rxn33572	OBS
rxn33573	OBS
rxn33574	OBS
rxn33575	OBS
rxn33576	OBS
rxn33577	OBS
rxn33578	Abstract
rxn33579	Abstract
rxn33580	OBS
rxn33582	OBS
rxn33583	OBS
rxn33584	CI
rxn33585	OBS
rxn33586	CI
rxn33587	CI
rxn33588	OBS
rxn33590	CI
rxn33591	OBS
rxn33592	OBS
rxn33593	OBS
rxn33594	Abstract
rxn33595	OBS
rxn33597	OBS
rxn33598	OBS
rxn33599	Abstract
rxn33600	OBS
rxn33603	CI
rxn33604	OBS
rxn33605	CI
rxn33606	OBS
rxn33607	OBS
rxn33608	OBS
rxn33609	OBS
rxn33610	OBS
rxn33612	OBS
rxn33613	CI
rxn33614	OBS
rxn33615	CI
rxn33616	OBS
rxn33617	OBS
rxn33618	OBS
rxn33619	OBS
rxn33620	CI
rxn33621	CI
rxn33622	OBS
rxn33623	OBS
rxn33626	OBS
rxn33628	OBS
rxn33629	OBS
rxn33630	OBS
rxn33632	OBS
rxn33633	OBS
rxn33634	Abstract
rxn33636	OBS
rxn33637	OBS
rxn33638	OBS
rxn33639	CI
rxn33641	OBS
rxn33642	OBS
rxn33643	OBS
rxn33644	OBS
rxn33645	OBS
rxn33646	OBS
rxn33647	OBS
rxn33649	OBS
rxn33650	OBS
rxn33651	Abstract
rxn33652	OBS
rxn33653	OBS
rxn33654	OBS
rxn33656	OBS
rxn33657	OBS
rxn33658	OBS
rxn33659	OBS
rxn33660	OBS
rxn33661	OBS
rxn33662	OBS
rxn33663	OBS
rxn33664	OBS
rxn33665	OBS
rxn33666	CI
rxn33667	CI
rxn33668	OBS
rxn33669	OBS
rxn33670	OBS
rxn33671	OBS
rxn33672	CI
rxn33673	OBS
rxn33674	OBS
rxn33675	OBS
rxn33679	OBS
rxn33681	CI
rxn33682	OBS
rxn33683	OBS
rxn33684	OBS
rxn33685	OBS
rxn33686	OBS
rxn33688	OBS
rxn33690	OBS
rxn33691	OBS
rxn33693	OBS
rxn33694	CI
rxn33695	OBS
rxn33696	OBS
rxn33697	OBS
rxn33699	OBS
rxn33700	OBS
rxn33701	OBS
rxn33702	OBS
rxn33703	OBS
rxn33704	CI
rxn33705	CI
rxn33706	OBS
rxn33707	OBS
rxn33708	OBS
rxn33709	CI
rxn33710	CI
rxn33711	OBS
rxn33712	OBS
rxn33713	OBS
rxn33714	CI
rxn33715	CI
rxn33716	OBS
rxn33717	OBS
rxn33718	OBS
rxn33720	OBS
rxn33721	CI
rxn33723	OBS
rxn33724	OBS
rxn33725	OBS
rxn33726	OBS
rxn33728	OBS
rxn33729	OBS
rxn33730	OBS
rxn33731	OBS
rxn33732	OBS
rxn33733	OBS
rxn33734	CI
rxn33735	OBS
rxn33736	CI
rxn33737	CI
rxn33738	CI
rxn33739	OBS
rxn33740	OBS
rxn33741	CI
rxn33742	CI
rxn33745	OBS
rxn33746	OBS
rxn33747	OBS
rxn33748	CI
rxn33750	OBS
rxn33751	OBS
rxn33752	OBS
rxn33753	OBS
rxn33755	OBS
rxn33756	OBS
rxn33757	OBS
rxn33758	OBS
rxn33759	CI
rxn33760	OBS
rxn33762	CI
rxn33763	OBS
rxn33764	OBS
rxn33765	OBS
rxn33766	OBS
rxn33768	OBS
rxn33769	OBS
rxn33770	OBS
rxn33771	CI
rxn33772	CI
rxn33773	OBS
rxn33775	OBS
rxn33776	OBS
rxn33777	OBS
rxn33778	Abstract
rxn33779	OBS
rxn33780	CI
rxn33781	OBS
rxn33782	CI
rxn33783	OBS
rxn33784	OBS
rxn33785	OBS
rxn33786	OBS
rxn33787	CI
rxn33788	OBS
rxn33789	OBS
rxn33790	OBS
rxn33791	OBS
rxn33793	OBS
rxn33794	CI
rxn33795	CI
rxn33796	OBS
rxn33797	OBS
rxn33798	CI
rxn33799	OBS
rxn33801	CI
rxn33803	OBS
rxn33805	OBS
rxn33806	OBS
rxn33807	OBS
rxn33808	OBS
rxn33810	OBS
rxn33811	OBS
rxn33812	OBS
rxn33813	OBS
rxn33814	OBS
rxn33816	OBS
rxn33817	OBS
rxn33818	OBS
rxn33819	OBS
rxn33820	OBS
rxn33822	OBS
rxn33823	OBS
rxn33824	OBS
rxn33825	OBS
rxn33826	OBS
rxn33827	OBS
rxn33828	OBS
rxn33830	CI
rxn33831	OBS
rxn33832	OBS
rxn33833	OBS
rxn33834	OBS
rxn33835	OBS
rxn33836	OBS
rxn33837	OBS
rxn33843	OBS
rxn33844	OBS
rxn33846	OBS
rxn33848	OBS
rxn33850	MI
rxn33851	OBS
rxn33852	OBS
rxn33853	MI
rxn33854	MI
rxn33855	MI
rxn33856	OBS
rxn33857	OBS
rxn33858	OBS
rxn33862	OBS
rxn33863	OBS
rxn33864	OBS
rxn33867	OBS
rxn33869	OBS
rxn33870	OBS
rxn33871	MI
rxn33872	MI
rxn33873	OBS
rxn33875	MI
rxn33880	OBS
rxn33881	OBS
rxn33883	OBS
rxn33884	OBS
rxn33885	Abstract
rxn33888	MI
rxn33889	OBS
rxn33890	OBS
rxn33891	OBS
rxn33892	MI
rxn33893	OBS
rxn33894	MI
rxn33898	MI
rxn33901	CI
rxn33905	MI
rxn33906	MI
rxn33912	MI
rxn33922	Abstract
rxn33923	Abstract
rxn33925	Abstract
rxn33926	Abstract
rxn33928	Abstract
rxn33929	Abstract
rxn33930	Abstract
rxn33931	OBS
rxn33942	OBS
rxn33943	OBS
rxn33949	OBS
rxn33951	MI
rxn33953	OBS
rxn33959	CI
rxn33968	CI
rxn33969	MI
rxn33977	OBS
rxn33981	OBS
rxn33982	CI
rxn33994	OBS
rxn33995	OBS
rxn34003	CI
rxn34005	MI
rxn34007	MI
rxn34008	MI
rxn34009	OBS
rxn34012	MI
rxn34014	OBS
rxn34025	CI
rxn34031	OBS
rxn34033	OBS
rxn34034	OBS
rxn34039	OBS
rxn34040	OBS
rxn34045	OBS
rxn34046	OBS
rxn34049	OBS
rxn34050	OBS
rxn34053	CI
rxn34055	CI
rxn34063	OBS
rxn34064	MI
rxn34067	OBS
rxn34068	OBS
rxn34076	OBS
rxn34077	OBS
rxn34079	OBS
rxn34081	OBS
rxn34084	OBS
rxn34085	OBS
rxn34087	OBS
rxn34089	OBS
rxn34090	OBS
rxn34091	OBS
rxn34095	OBS
rxn34096	OBS
rxn34097	OBS
rxn34098	OBS
rxn34104	MI
rxn34105	MI
rxn34107	MI
rxn34108	MI
rxn34109	MI
rxn34112	MI
rxn34113	MI
rxn34114	MI
rxn34115	MI
rxn34116	MI
rxn34117	MI
rxn34118	OBS
rxn34119	MI
rxn34120	MI
rxn34121	MI
rxn34122	MI
rxn34123	MI
rxn34124	MI
rxn34125	MI
rxn34126	MI
rxn34128	MI
rxn34129	MI
rxn34130	MI
rxn34131	MI
rxn34132	MI
rxn34133	MI
rxn34134	MI
rxn34135	MI
rxn34136	MI
rxn34137	MI
rxn34138	OBS
rxn34139	OBS
rxn34141	OBS
rxn34144	OBS
rxn34146	OBS
rxn34147	OBS
rxn34148	OBS
rxn34149	OBS
rxn34150	OBS
rxn34151	OBS
rxn34152	OBS
rxn34155	OBS
rxn34158	OBS
rxn34159	OBS
rxn34160	OBS
rxn34162	OBS
rxn34164	OBS
rxn34166	OBS
rxn34168	OBS
rxn34170	OBS
rxn34172	OBS
rxn34174	OBS
rxn34176	OBS
rxn34177	OBS
rxn34178	OBS
rxn34179	OBS
rxn34180	OBS
rxn34181	OBS
rxn34182	OBS
rxn34183	OBS
rxn34184	OBS
rxn34185	OBS
rxn34186	OBS
rxn34187	OBS
rxn34188	OBS
rxn34189	OBS
rxn34190	OBS
rxn34191	OBS
rxn34193	OBS
rxn34194	OBS
rxn34196	OBS
rxn34198	OBS
